Primary.Type.Num,Location.Description.Num,Domestic,Latitude,Longitude,Target,Prediction
5,1,0,41.961339177,-87.76971724100002,0,0
0,21,0,41.768788957,-87.625513163,0,0
2,0,0,41.768513888,-87.667169734,0,0
2,1,0,41.884529093000005,-87.769908072,0,0
4,1,1,41.935389795999995,-87.809098423,0,0
4,1,0,41.704995493,-87.61370721200001,0,0
1,2,1,41.863744423,-87.72999049799999,1,0
1,4,0,41.999426815999996,-87.81169289700001,0,0
5,1,0,41.961304188,-87.731990355,0,0
2,2,1,41.903420446,-87.758277228,0,0
1,2,1,41.911797569,-87.71835846200001,0,0
2,2,0,41.895507091999995,-87.75684229999997,0,0
7,32,0,41.87900312,-87.629339891,0,1
0,5,0,41.732214483,-87.62532866299999,0,0
7,16,0,41.851761264000004,-87.705602716,0,1
0,0,0,41.819606475,-87.659083078,1,0
5,37,0,41.937010053,-87.648295571,0,0
0,0,0,41.788989604,-87.69976909299999,0,0
6,3,0,41.87384501,-87.76309170100002,1,1
6,3,0,41.898283298,-87.71396651,1,1
0,17,0,41.70727883,-87.66130546,0,0
0,0,0,41.891058161,-87.70395469299999,0,0
0,18,0,41.903935719,-87.62908809999998,0,0
5,2,0,41.873763473000004,-87.629643399,0,0
1,2,1,41.750141112,-87.63307305200001,0,0
0,0,0,41.895940996,-87.675220626,0,0
2,2,0,41.907037142,-87.664504566,0,0
0,14,0,41.823798151,-87.619756522,1,0
0,39,1,41.750538141,-87.63427808600002,0,0
0,0,0,41.899692892,-87.68205101299999,0,0
1,44,0,41.842416891,-87.68531489700001,0,0
1,9,0,41.87335565,-87.690197939,0,0
0,0,0,41.964203256,-87.66519759999998,0,0
0,15,0,41.757614433,-87.58611526600002,1,0
2,0,0,42.004080979,-87.66692551,0,0
2,9,0,41.961095419,-87.778264146,0,0
1,2,0,41.829653135,-87.67037788100002,0,0
2,12,0,41.746014022,-87.67971123,0,0
0,0,0,41.857533855,-87.625603607,0,0
1,16,0,41.866235210999996,-87.720473094,1,0
0,1,0,41.935586524,-87.78828736700001,0,0
0,15,0,41.851804072,-87.68563492,1,0
0,0,0,41.763252988000005,-87.58470097700001,0,0
2,1,0,41.938598604,-87.81654066799999,0,0
1,2,1,41.785112377,-87.731498283,1,0
8,0,0,41.880596329,-87.736713557,1,1
1,7,0,41.925208939,-87.663951009,0,0
5,1,0,41.996843829,-87.797833861,0,0
6,0,0,41.880416029,-87.730564444,1,1
1,2,1,41.780537938,-87.68855976299999,0,0
0,1,0,41.890535645,-87.654613571,0,0
1,9,0,41.751853198,-87.621404148,0,0
0,2,0,41.758121351,-87.56150544100002,0,0
2,1,0,41.891036731999996,-87.661424827,0,0
0,0,0,41.750790205,-87.56379209100002,0,0
1,3,1,41.872823407,-87.72601314299999,0,0
2,1,0,41.758506141,-87.68797035,0,0
0,7,0,41.879235852,-87.624347038,0,0
4,0,0,41.878829073,-87.728849835,1,0
1,0,0,41.749706449,-87.548010442,1,0
0,1,0,41.855541035,-87.620200311,0,0
0,22,0,41.871556324000004,-87.624163883,0,0
2,2,0,41.986018593000004,-87.711406482,0,0
1,0,0,41.813805992,-87.619713376,0,0
2,0,0,41.710279369,-87.61871338799999,0,0
3,1,1,41.713488669,-87.56735405200001,0,0
7,15,0,41.968815819,-87.674618145,1,1
3,10,0,41.976414059,-87.653823823,0,0
0,4,0,41.941185738,-87.64080780399998,0,0
4,1,0,41.731850983,-87.634989984,0,0
4,0,0,41.733782561999995,-87.64355320700001,0,0
6,0,0,41.878458879,-87.756106926,1,1
0,2,0,41.774205063000004,-87.614283196,0,0
0,2,1,42.022534349000004,-87.673357342,0,0
1,1,0,41.911102883000005,-87.639329207,0,0
0,0,0,41.8926701,-87.62810635299999,0,0
5,1,0,41.780946398000005,-87.62199536899998,0,0
0,22,0,41.90002373,-87.62305924,0,0
0,2,0,41.947119938,-87.66086196399998,0,0
1,1,0,41.743526354000004,-87.603804936,0,0
4,6,0,41.89804054,-87.62409132299999,0,0
0,13,0,41.881691019,-87.627760728,1,1
3,3,0,41.759456815,-87.663242686,1,0
2,1,0,41.776516867,-87.690887735,0,0
4,1,0,41.862985609,-87.703657382,0,0
0,4,0,42.008612529000004,-87.661899888,0,0
0,15,0,41.888525948,-87.644322264,0,0
0,3,0,41.949109635999996,-87.650195217,0,0
0,39,0,41.909419108,-87.762077185,0,0
0,0,0,41.794282844,-87.619214884,0,0
0,0,0,41.857561384,-87.645491687,0,0
1,3,0,41.96828488,-87.724073979,0,0
0,2,0,41.847182017,-87.69531217299999,0,0
2,10,0,41.853930752,-87.623841071,0,0
1,1,1,41.842036366,-87.70373804100002,1,0
2,16,0,41.749568654,-87.713521821,0,0
2,0,1,41.866176234,-87.724864529,0,0
1,1,1,41.694336995,-87.628841844,0,0
0,1,0,41.987273289,-87.67461548899998,0,0
0,22,0,41.756302533,-87.605331512,0,0
1,18,0,41.836384555,-87.727987073,0,0
0,0,0,41.927207865999996,-87.67219839299999,0,0
1,3,1,41.883612322,-87.70683707799999,0,0
1,64,0,41.895316996999995,-87.728944145,0,0
0,0,0,41.736281077,-87.642837662,0,0
0,28,0,41.778344554,-87.695811641,0,0
12,0,0,41.869363464,-87.74242804200001,1,1
0,2,1,41.859972193000004,-87.71523573,1,0
0,0,0,41.913930301,-87.636752477,0,0
0,3,0,41.852840961,-87.626459189,0,0
0,4,0,41.848117173,-87.613059705,0,0
2,0,0,41.796049439,-87.601225586,0,0
3,9,1,41.770086886,-87.62504800100002,0,0
6,3,0,41.878462355,-87.75570664600002,1,1
0,2,0,41.91980759,-87.734904412,0,0
0,0,0,41.8633364,-87.73120213799999,0,0
0,1,0,41.859866051,-87.726205511,0,0
1,11,0,41.762389002,-87.650409043,0,0
1,0,0,41.778717405,-87.671482036,0,0
6,35,0,41.899468916,-87.64186481200001,1,1
5,26,0,41.85514757,-87.62713855700001,0,0
1,2,1,41.841855999,-87.628741678,0,0
1,3,0,41.998116778,-87.667212152,0,0
1,2,1,41.76118776,-87.634562027,0,0
0,0,0,41.834263931,-87.62183095299999,0,0
3,16,0,41.849954132,-87.685580175,1,0
0,5,0,41.736126864,-87.629184056,0,0
0,1,1,41.879661401999996,-87.70497354,0,0
1,3,0,41.942024436,-87.649333564,1,0
0,6,0,41.880654649,-87.63419833799999,0,0
0,0,0,41.772617509,-87.726266466,1,0
0,45,0,41.897131925,-87.656791646,0,0
2,0,0,41.760552767,-87.65035887299999,0,0
0,11,0,41.907443696,-87.67982682200001,0,0
1,5,0,41.756550472,-87.592600053,0,0
0,17,0,41.863372766,-87.65968440799999,0,0
1,3,0,41.806727331,-87.619524182,1,0
0,23,0,41.722476277,-87.57479695100002,0,0
1,9,0,41.962947477,-87.71383333200001,0,0
5,4,0,41.739692863,-87.582131367,0,0
6,1,0,41.894873058,-87.762864284,1,1
0,16,0,41.752996613,-87.702486995,0,0
0,0,0,41.833626536,-87.61641826600003,0,0
0,2,0,41.711267483,-87.67813689200001,0,0
1,0,1,41.957899913,-87.71671317100002,0,0
1,2,1,41.861699337,-87.722605232,1,0
3,8,1,41.798671915,-87.66592596,1,0
4,2,1,41.90998777,-87.78013624399998,0,0
6,2,0,41.879693076,-87.73137909399998,1,1
1,1,1,41.772298315,-87.626753992,0,0
0,2,1,41.954471495,-87.65569661,0,0
2,0,0,41.77684093,-87.721599897,0,0
2,0,0,41.949803838,-87.65666874700001,0,0
0,3,0,41.73327429,-87.55133578,0,0
8,52,0,41.99750737,-87.70264200700001,1,1
1,3,1,41.764399276999995,-87.70200143,0,0
0,3,0,42.015778179,-87.668128164,0,0
7,8,0,41.855276288,-87.693106411,0,1
0,1,0,41.93585846,-87.771264755,0,0
3,0,0,41.955777538,-87.699877175,0,0
6,0,0,41.752618346,-87.561402791,1,1
0,2,0,41.728518942,-87.632663152,0,0
1,3,0,41.982884215,-87.764208881,1,0
4,0,0,41.816857323,-87.690789203,1,0
1,14,0,41.964744922,-87.714849143,0,0
6,1,0,41.776823553,-87.67143185100002,1,1
3,24,0,41.872274452,-87.76458166399998,0,0
0,0,0,41.947941831,-87.748305001,0,0
1,2,1,41.783350102,-87.60964549399998,1,0
0,18,0,41.903931469,-87.62929018700001,0,0
1,1,1,41.906406666,-87.713028376,0,0
1,1,1,41.84647251,-87.693564881,0,0
0,0,0,41.793487752,-87.705313526,0,0
0,7,0,41.738093761,-87.72154273,0,0
6,3,0,41.8653515,-87.72149112700001,1,1
0,5,0,41.853596368000005,-87.633300156,0,0
4,16,0,41.736854553,-87.59004185200001,0,0
0,0,0,41.87579465,-87.75184217799999,0,0
4,11,1,42.017916711999995,-87.679734708,0,0
0,5,0,41.862047074,-87.725043179,0,0
1,3,0,41.872877317,-87.760541139,0,0
0,0,0,41.921463508,-87.682645401,0,0
0,23,0,41.959891679,-87.767222504,1,0
3,7,0,41.916434028000005,-87.75236256,1,0
1,2,0,41.998731936999995,-87.68260195200001,0,0
1,14,0,41.804902058,-87.62434557899998,0,0
1,1,1,41.771155721999996,-87.674624441,0,0
2,0,0,41.905701021,-87.692962873,0,0
0,0,0,41.777980975,-87.61074707700001,0,0
1,2,1,41.882000784,-87.72924958899998,0,0
1,3,1,41.858732261,-87.66438410200001,0,0
0,0,0,41.765586123,-87.568937672,0,0
2,0,0,41.72841548,-87.60629121299999,0,0
0,6,0,41.750490827,-87.65430247399998,0,0
0,1,0,41.683332295999996,-87.636506966,0,0
2,51,0,41.893784851,-87.695304009,0,0
1,1,1,41.73112981,-87.664141664,0,0
2,2,1,41.907153315,-87.639680572,0,0
6,3,0,41.771117937,-87.693185122,1,1
0,18,0,41.87813609,-87.632055653,0,0
2,0,0,41.886370204,-87.62069119899998,0,0
0,2,0,41.757209187,-87.563392885,0,0
0,0,0,41.905291819,-87.73198727799999,0,0
1,2,1,41.733753279,-87.642333495,0,0
2,1,0,41.830441653,-87.671011864,0,0
0,6,0,41.692378887,-87.621046145,0,0
1,3,0,41.87098268,-87.624148194,1,0
10,38,0,41.869491903000004,-87.71064278799999,1,1
2,0,0,41.785193405,-87.645693756,0,0
2,2,0,41.770770047,-87.591113114,0,0
0,1,0,41.810855832,-87.707737278,0,0
4,1,1,41.97297178,-87.650870671,0,0
2,10,0,41.734842718,-87.552756625,0,0
0,5,0,41.915187259,-87.775425225,0,0
0,7,0,41.806849873000004,-87.743131225,1,0
4,2,0,41.889619655,-87.774960971,0,0
8,0,0,41.987951293,-87.65532326200001,0,1
2,0,0,41.896338403,-87.72489051299999,0,0
5,1,0,41.749197286,-87.573504012,0,0
6,2,0,41.899541898,-87.718887467,1,1
5,1,0,41.792233858,-87.662633714,0,0
0,2,0,41.989532092,-87.674673125,0,0
2,0,0,41.782642067,-87.636272391,0,0
0,0,0,41.884057337,-87.773889345,0,0
2,8,0,41.976279464,-87.792710398,0,0
0,0,0,41.776590618,-87.676269937,0,0
3,2,0,42.004480346,-87.66434587799999,0,0
6,2,0,41.867073727,-87.725924382,1,1
0,22,0,41.808614751,-87.664091468,0,0
1,24,0,41.966409353,-87.64885215700001,0,0
3,2,1,41.770357852,-87.621822764,0,0
1,2,0,41.949981844,-87.6575381,0,0
1,3,0,41.867101385,-87.72337620200001,0,0
0,0,0,41.719574245,-87.57793358,0,0
0,6,0,41.889906681,-87.624100509,0,0
2,1,0,41.754774563000005,-87.57239006299999,0,0
0,3,0,41.766092414,-87.574521661,0,0
1,3,0,41.692378887,-87.621046145,0,0
0,9,1,41.734729027,-87.551373091,0,0
0,60,0,41.777873967,-87.61556572799999,0,0
0,7,0,41.869311235,-87.663422037,0,0
4,25,0,41.870822616,-87.71874770000002,0,0
4,0,0,41.766396566,-87.673573446,1,0
6,3,0,41.874704125,-87.70727290399998,1,1
2,4,0,41.654763305,-87.543514983,0,0
4,0,0,41.687573269,-87.653624526,1,0
4,1,0,41.921396483,-87.732798797,0,0
4,86,0,41.770988374,-87.586268005,0,0
0,0,0,41.733315864,-87.656912443,0,0
1,2,1,41.897137351,-87.76071742299999,0,0
0,11,0,41.753887157,-87.61135821799999,0,0
4,1,0,41.90802185,-87.76586253,0,0
1,14,0,41.903509764,-87.717806169,0,0
0,22,0,41.899192536,-87.62533113,0,0
0,1,0,41.877550905,-87.75618119200001,0,0
1,7,1,41.901092215,-87.629905431,0,0
1,3,1,41.940259199,-87.73206683299999,0,0
1,8,0,41.883824914,-87.738031259,1,0
7,49,0,41.720783347,-87.643197739,1,1
0,0,0,41.962877974,-87.65586124200001,0,0
4,0,1,41.825068105,-87.608695245,0,0
4,0,0,41.877673325,-87.764768801,1,0
0,0,0,41.906443068,-87.74604638299999,0,0
0,0,0,41.897184027,-87.77521464,0,0
0,6,0,41.834042232,-87.67436899100002,1,0
10,78,0,41.788987036,-87.74147999,1,0
2,0,0,41.911720285,-87.725490257,0,0
2,4,0,41.692364149,-87.605987023,0,0
1,3,0,41.893429499,-87.635619998,1,0
1,2,1,41.865187072,-87.711316015,0,0
2,4,0,41.832277692,-87.648569508,0,0
6,0,0,41.875944329,-87.743524061,1,1
3,13,1,41.742710224,-87.63408818100002,0,0
0,13,0,41.739265865,-87.604893749,0,1
3,3,0,41.745122824,-87.591690738,0,0
1,1,1,41.779735395,-87.735002277,0,0
5,30,0,41.885481891,-87.627935689,0,0
1,3,0,41.770374503,-87.616994694,1,0
0,1,0,41.758156416999995,-87.568802276,0,0
1,2,1,41.749027117,-87.60269458200001,1,0
2,8,0,41.911314472,-87.757500993,0,0
12,0,0,41.870470933,-87.743794672,1,1
12,0,0,41.86866942,-87.74301085,1,1
0,17,0,41.802173267,-87.610974131,0,0
0,0,0,41.885492192,-87.657483684,0,0
2,0,0,41.777254962,-87.64079984600002,0,0
1,12,0,41.898605248,-87.721295016,0,0
0,2,0,41.813025705,-87.61560259,0,0
0,26,0,41.939688139,-87.669268754,0,0
0,14,0,41.783779192,-87.621663398,0,0
0,3,0,41.808855912,-87.664976619,1,0
4,1,0,42.006397034,-87.68270413,0,0
0,0,0,41.759665109000004,-87.587487921,0,0
1,3,0,41.849327816,-87.70272694399998,0,0
2,0,0,41.799309838,-87.734361791,0,0
4,1,0,41.875254899,-87.72654824,0,0
3,3,0,41.77847855,-87.700690145,0,0
0,5,0,41.857860984,-87.66227145,0,0
1,2,1,41.886840651,-87.763416845,0,0
12,0,0,41.880567998000004,-87.73918883200001,1,1
1,3,0,41.883169349,-87.741808768,0,0
0,12,0,41.871837331,-87.72636393799999,0,0
0,3,0,41.874363367,-87.643027725,0,0
0,2,0,41.951066003,-87.658037634,0,0
0,16,0,41.69257474,-87.623870585,0,0
1,1,0,41.983360401,-87.77681659299999,0,0
6,3,0,41.875940763,-87.743898624,1,1
0,0,0,41.895877613,-87.706566627,0,0
4,4,1,41.729372753,-87.549851765,0,0
0,5,0,41.774222343000005,-87.59451572200001,0,0
1,0,0,41.673763579,-87.639359094,0,0
0,4,0,41.939654041,-87.67191914799999,0,0
7,8,0,41.774473741,-87.60336268799999,0,1
0,1,0,41.979727585,-87.694181984,0,0
0,52,0,41.909323666999995,-87.76997664700001,0,0
2,9,0,41.794064057,-87.66259263100002,0,0
3,3,1,41.843693383,-87.70866897200001,0,0
5,43,0,41.932317493,-87.675523031,0,0
8,14,0,41.868302711,-87.770546219,0,1
0,0,0,41.805023659,-87.63253442799999,0,0
3,0,1,41.855234122,-87.620713943,1,0
0,1,0,41.911970183,-87.761863395,0,0
1,2,1,41.793372488,-87.631806919,1,0
6,3,0,41.899847602,-87.72011874,1,1
11,39,0,41.779547527,-87.630135447,1,1
2,5,0,41.917498226999996,-87.69637221200001,0,0
2,10,0,41.735900483,-87.736039492,0,0
5,36,0,41.871371147,-87.62751441700001,0,0
4,0,0,41.878366235,-87.76338198799999,1,0
0,0,0,41.795536462,-87.65489804,0,0
1,1,1,41.789306386,-87.67174348399998,1,0
1,14,0,41.778754713000005,-87.61729739799999,0,0
0,5,0,41.884086926,-87.659782676,0,0
2,0,0,41.771278236,-87.730425206,0,0
5,4,0,41.965184804,-87.68758379100002,0,0
1,0,1,41.761544231,-87.581902212,1,0
0,0,0,41.891947885,-87.753043601,0,0
4,20,0,41.933270602,-87.63930945,0,0
0,0,0,41.769663518,-87.64938245399998,0,0
2,4,0,41.895898055,-87.677788492,0,0
2,2,0,41.677196508,-87.640683932,0,0
1,2,1,41.782319404,-87.649709954,0,0
5,1,0,41.727308014,-87.68102553,0,0
0,17,0,41.790051764,-87.78172234600002,0,0
8,22,0,41.899552895,-87.624137033,0,1
2,0,0,41.914257569,-87.732575474,0,0
2,10,0,41.75207685,-87.734196417,0,0
0,1,0,41.731230915,-87.66171531200001,0,0
0,0,0,41.765043168000005,-87.601882428,0,0
0,2,0,41.773229361999995,-87.59672304,0,0
2,0,0,41.902084646,-87.63604372100002,0,0
5,1,0,41.912219416,-87.634743071,0,0
0,16,0,41.793912094,-87.674747204,0,0
0,8,1,41.882254819,-87.763931315,0,0
0,2,0,41.783424494,-87.602755185,0,0
0,0,0,41.88104652,-87.69934892799999,0,0
7,1,0,41.992680562,-87.70068852600002,1,0
4,1,0,41.776081745,-87.597317312,0,0
3,5,0,41.89431787,-87.634141169,1,0
1,1,1,41.794374423,-87.662167668,0,0
0,0,0,41.95482473,-87.679221683,0,0
3,0,0,41.96293656,-87.73086092,0,0
0,5,0,41.733226633,-87.544364336,0,0
2,5,0,41.808981361,-87.606551046,0,0
0,0,0,41.767747461,-87.683324967,0,0
4,3,1,41.862405884,-87.714639603,0,0
0,16,0,41.721918366,-87.585137009,0,0
1,14,0,41.964744922,-87.714849143,1,0
2,0,0,41.892919644,-87.765731784,1,0
2,53,0,41.968405527,-87.712783941,0,0
2,0,0,41.767518344,-87.566502735,0,0
5,13,0,41.883500186999996,-87.627876698,0,0
0,9,0,41.7638076,-87.619230357,0,0
0,0,0,41.808547071,-87.619570005,0,0
0,1,0,41.700512176,-87.650741896,0,0
6,3,0,41.893671629,-87.71168614,1,1
0,3,0,41.891533585,-87.677590719,1,0
0,9,0,41.822657477,-87.61594262700001,0,0
0,10,0,41.750469597,-87.606427199,0,0
0,0,0,41.716679404000004,-87.62274113,0,0
1,9,0,41.877140857,-87.721499862,0,0
0,10,0,41.787488462,-87.697283114,0,0
1,3,0,41.835401716,-87.63281593399998,0,0
0,0,0,41.697475195,-87.560740716,0,0
1,2,1,41.763273927,-87.592588704,0,0
0,3,1,41.875650758,-87.763097681,0,0
1,2,1,41.751331394,-87.55410340700001,0,0
0,0,0,41.893362725,-87.641365059,0,0
2,0,0,41.9093143,-87.69329781200001,0,0
3,8,0,41.910158059000004,-87.760575352,0,0
4,15,1,41.902023021,-87.773706834,1,0
0,5,0,41.884090949000004,-87.659532917,0,0
1,2,0,41.819771291,-87.62848122700001,0,0
0,0,0,41.778195286,-87.689712442,0,0
0,2,0,41.85482707,-87.71123654700001,0,0
1,1,1,41.756290353000004,-87.565108099,0,0
0,1,0,41.942596898000005,-87.73778628299999,0,0
1,3,0,41.96860945,-87.689516491,0,0
1,2,1,41.882445528000005,-87.752692592,0,0
1,59,0,41.792439969,-87.598101975,0,0
1,6,0,41.772570659,-87.722604619,0,0
3,15,0,41.770969165,-87.586268228,1,0
0,12,0,41.83977377,-87.661836596,0,0
3,13,1,41.909664252,-87.742728815,1,0
0,3,0,41.793935909,-87.62568027799999,0,0
0,50,0,41.788987036,-87.74147999,0,0
0,0,0,41.889822289,-87.671089271,0,0
1,1,1,41.879924058,-87.76485901299999,0,0
0,17,0,41.886560206,-87.716062887,0,0
0,0,0,41.92046017,-87.67083136,0,0
1,2,0,41.873765737,-87.699296047,0,0
0,0,0,41.731756917,-87.639848971,0,0
5,1,0,41.744414,-87.65600447,0,0
0,2,0,41.769299904,-87.568226417,0,0
7,1,1,41.773549851,-87.69970476600002,0,0
1,1,0,41.708665125,-87.650666644,1,0
0,45,0,41.895094616,-87.63416208,0,0
1,25,0,41.922305152,-87.64622980899998,0,0
0,0,0,41.862850731,-87.715710949,1,0
5,1,0,41.772903429,-87.572813701,0,0
3,1,1,41.774363369,-87.706427637,0,0
1,2,0,41.879332525,-87.75848957,1,0
1,7,0,41.750934303,-87.626365331,0,0
1,2,1,41.910679101999996,-87.722693315,1,0
8,17,0,41.87484722,-87.70684190700001,0,1
1,7,0,41.75216896,-87.605227966,1,0
3,8,0,41.748681421,-87.72310960600002,1,0
0,10,0,41.877462304,-87.763166031,0,0
6,3,0,41.879413749,-87.752272048,1,1
0,3,0,41.95749003,-87.71347074299999,0,0
2,40,0,41.926085074,-87.74742068399998,1,0
2,8,0,41.789846121,-87.652336186,0,0
2,2,1,41.774212401999996,-87.590420873,0,0
4,1,0,41.92783274,-87.75220035,0,0
5,2,0,41.834650079,-87.616847182,0,0
6,17,0,41.780521805,-87.577006036,1,1
0,4,0,41.741396615999996,-87.713618735,0,0
8,2,0,41.879487643000004,-87.746296934,0,0
5,7,0,41.925228231,-87.66255443,0,0
0,13,0,41.882394061999996,-87.627844798,1,1
0,1,0,41.73098615,-87.61665580200001,0,0
3,20,1,41.740918989,-87.631967753,0,0
4,6,0,41.900775244,-87.62655153899998,0,0
0,29,0,42.011011986,-87.774776288,0,0
1,7,0,41.787129567,-87.703369853,0,0
4,1,0,41.825845167,-87.60442679299999,0,0
1,14,0,41.918646521999996,-87.64613311,1,0
4,2,0,41.940049254,-87.719873387,0,0
7,0,0,41.736955209,-87.545828233,1,1
10,14,0,41.65736912,-87.591933595,1,1
1,2,1,41.855190551,-87.623871195,1,0
6,3,0,41.880769306,-87.722118889,1,1
1,2,1,41.745827484,-87.602298459,1,0
1,14,0,41.879633870999996,-87.707973888,1,0
2,1,0,41.935149081999995,-87.803885204,0,0
3,1,1,41.761362474,-87.657809195,0,0
0,0,0,41.910900826,-87.686018747,0,0
6,3,0,41.898264089,-87.713966696,1,1
2,10,0,41.886370204,-87.62069119899998,0,0
9,1,1,41.791319746999996,-87.673009905,0,0
2,4,0,41.764116191,-87.68322599700001,0,0
1,2,1,41.704095028000005,-87.56573340700001,0,0
2,0,0,41.765954415,-87.671133038,0,0
2,1,0,41.772853853,-87.574031385,0,0
1,3,0,41.889208012,-87.631427747,0,0
0,0,0,41.803412705999996,-87.591869819,0,0
1,3,0,41.875679321999996,-87.62657476,0,0
1,1,1,41.683723025999996,-87.67245645700001,0,0
4,2,1,41.72750574,-87.60607434100002,0,0
1,2,1,41.744925849,-87.60378909299999,1,0
0,9,0,41.880656606,-87.73143614899998,0,0
9,1,0,41.928328323,-87.767358334,0,0
1,19,0,41.808659638,-87.660969527,1,0
3,2,1,41.744940618,-87.66015800299999,1,0
1,1,1,41.930480442,-87.75755282200001,1,0
1,2,1,41.847156055,-87.707552576,0,0
6,42,0,41.901463943,-87.72995879,1,1
4,9,0,41.759055980999996,-87.63329867700001,1,0
0,0,0,41.876827476,-87.71575998799999,0,0
0,6,0,41.939974192,-87.649741406,0,0
6,0,0,41.838779636,-87.66265432899998,1,1
3,8,0,41.909321121,-87.770017081,0,0
4,4,1,41.927524543000004,-87.641639091,0,0
1,1,1,41.874032152,-87.74792571,0,0
10,13,0,41.882394061999996,-87.627844798,0,1
0,3,0,41.896422181,-87.720004589,0,0
1,0,1,41.884095014,-87.675378932,1,0
2,10,0,41.89792399,-87.73680941799999,0,0
7,16,0,41.755633716999995,-87.644173224,1,1
1,2,1,41.819761379,-87.618440277,0,0
1,41,0,41.924158759,-87.699399996,0,0
2,1,0,41.671869664,-87.63930623200001,0,0
0,7,0,41.878975099,-87.624338904,0,0
1,26,1,41.691990514000004,-87.635124726,0,0
0,5,0,41.829303239,-87.650931141,0,0
0,0,0,41.979801359,-87.79762360299999,0,0
1,0,1,41.938583369,-87.76566516700001,1,0
1,0,0,41.880427005,-87.730564341,0,0
4,50,0,41.976454319,-87.901364605,0,0
5,0,0,41.982554187,-87.713716865,0,0
2,0,0,41.964420958000005,-87.72302609799999,0,0
2,2,0,41.817425246,-87.626298514,0,0
0,3,0,41.934809746,-87.65393118799999,0,0
1,2,0,41.970707370999996,-87.724470106,0,0
3,1,1,41.774098563,-87.77704554,1,0
0,0,0,41.95147011,-87.66897736899998,0,0
7,16,0,41.876650547,-87.755587101,1,1
2,1,1,41.699348787,-87.607340079,0,0
2,0,0,41.736351389,-87.60966775,0,0
0,6,0,41.879876814,-87.627718261,0,0
1,0,0,41.880912779,-87.737937109,0,0
0,42,0,41.909882216999996,-87.726635552,0,0
3,0,0,41.893914427,-87.66031484,0,0
2,0,0,41.773657088,-87.649486669,0,0
1,9,0,41.903279873,-87.671537969,1,0
2,0,0,41.96563634,-87.701662145,0,0
0,12,0,41.806057778,-87.67705461899997,1,0
0,1,0,41.749478832,-87.60338574,0,0
0,0,0,41.955120653,-87.654561081,0,0
4,1,1,41.836069315,-87.65954514299999,0,0
1,16,0,41.731144695,-87.66292886,0,0
4,1,1,41.7678792,-87.683327303,0,0
4,1,0,41.834714121,-87.681502938,0,0
2,22,0,41.888993854,-87.62693483299999,0,0
4,1,1,41.69044179,-87.650500546,0,0
0,0,0,41.761792285,-87.573718305,0,0
6,0,0,41.756654671999996,-87.611121959,1,1
1,38,0,41.890060933,-87.707273553,0,0
0,10,0,41.728171435,-87.62521919299999,0,0
2,2,0,41.801709383,-87.596697686,0,0
0,9,0,41.910419677,-87.681008831,0,0
1,0,0,41.896744485,-87.62352165,0,0
5,1,0,41.897998495,-87.69552653299999,0,0
0,19,0,41.866988841,-87.657205006,1,0
2,0,0,41.773552292,-87.69964975200001,0,0
0,7,0,41.873996228,-87.625987467,0,0
0,3,0,41.883969721999996,-87.644191276,0,0
0,0,0,41.901570166999996,-87.737161181,0,0
9,2,1,41.772409096,-87.58783153700001,0,0
2,2,0,41.802409944000004,-87.68369361799999,0,0
0,10,0,41.77977744,-87.73622645200001,0,0
3,0,0,41.697625209,-87.628029681,0,0
13,93,0,41.862528952,-87.70395555,0,0
2,0,0,41.793599405,-87.619196801,0,0
4,1,0,41.872545523,-87.68862724700001,0,0
3,1,1,41.726165497,-87.65063893600002,0,0
4,3,0,41.879671894,-87.703882833,1,0
2,10,0,41.79838226,-87.69759349,0,0
0,11,0,41.862923534000004,-87.708874639,0,0
0,2,0,41.654862072,-87.545910589,0,0
0,6,0,41.993892087,-87.660388215,0,0
1,2,0,41.758272018,-87.56515043700001,0,0
4,2,0,41.74099774,-87.63860633700001,0,0
2,9,0,41.995941348,-87.687993991,0,0
3,11,0,41.689820475,-87.626712685,0,0
1,2,0,41.780277183,-87.688551376,0,0
7,30,0,41.750940756999995,-87.62518522200001,1,1
